segment_id,direction,max_spots,sign_id
8240126,1,0,980
8235193,0,0,980
8239815,0,0,985
8241500,0,0,980
8236865,1,0,980
8237163,1,0,980
8240384,1,0,980
8239108,0,0,980
8239108,1,0,980
8239672,0,0,980
8239776,0,0,980
8242659,1,0,980
8241372,1,0,980
8241518,1,0,980
8241513,1,0,980
8241514,1,0,980
8241515,1,0,980
8241516,1,0,980
8239478,1,0,980
8239480,0,0,980
8241672,1,0,980
8241546,1,0,980
8241546,0,0,980
8239313,0,0,980
8236684,0,0,980
8234887,1,41,1132
8237816,0,0,980
8240048,0,0,980
8239594,0,0,980
8241392,0,0,980
8239513,0,0,980
8236994,1,0,980
8241024,1,0,980
8235193,1,0,980
8241263,0,0,980
8237301,1,0,980
8234414,0,0,980
8241116,1,0,980
8239780,1,0,980
8241162,1,0,980
8241162,0,0,980
8234649,1,0,980
8239775,0,0,980
8239775,1,0,980
8239478,0,0,980
8239479,0,0,980
8239481,0,0,980
8240896,1,0,980
8240896,0,0,980
8239480,1,0,980
8238445,1,0,980
8241547,1,0,980
8241547,0,0,980
8239313,1,0,980
8241752,0,0,980
8240565,1,0,980
8237038,1,0,980
8236874,1,0,980
8236875,0,0,980
8234899,1,0,980
8237126,1,1,1038
8235470,1,2,692
8234606,1,0,980
8234220,0,0,980
8241982,0,0,980
8242202,1,0,980
8237005,0,0,980
8237949,1,0,980
8240472,1,0,980
8240472,0,0,980
8237949,0,0,980
8238856,0,0,980
8236333,0,0,980
8238191,0,0,980
8238191,1,0,980
8237004,0,0,980
8236090,0,0,980
8236811,0,0,980
8236324,0,0,980
8236324,1,0,980
8241834,0,0,980
8234064,1,0,980
8234240,1,16,1200
8237686,0,16,1201
8242606,0,0,980
8234468,0,0,980
8234467,0,0,980
8239640,1,0,980
8237070,0,0,980
8237069,1,0,980
8241238,0,0,980
8235457,0,0,980
8238870,1,0,980
8240151,1,0,980
8240152,1,0,980
8235258,1,0,980
8235200,1,0,980
8237632,0,0,980
8235202,1,0,980
8242399,1,1,216
8234469,0,0,980
8237069,0,0,980
8237070,1,0,980
8237143,0,0,980
8241735,1,0,980
8238869,1,0,980
8240153,1,0,980
8238751,1,0,980
8238752,1,0,980
8594290,1,5,686
8237068,1,0,980
8237068,0,0,980
8241735,0,0,980
8240146,0,0,980
8235457,1,0,980
8235793,1,4,974
8240152,0,0,980
8240768,1,0,980
8235570,0,0,980
8236734,1,0,980
8597472,0,24,630
8237659,0,0,980
8240873,1,0,980
8236980,1,0,985
8237659,1,0,980
8234583,0,0,980
8236595,1,16,1059
8241998,0,0,980
8240129,1,0,980
8240136,1,0,980
8234272,1,0,980
8593130,1,10,1043
8598035,1,3,653
8241451,0,7,669
8235048,1,2,686
8237285,1,4,345
8597344,1,20,652
8596166,1,41,652
8235958,1,18,669
8235639,1,24,669
8235628,1,7,653
8242473,0,0,980
8235411,1,0,980
8238241,1,0,1002
8241142,1,0,980
8240120,1,0,980
8238247,1,0,980
8234114,1,0,980
8239272,1,4,631
8236733,1,0,980
8236732,1,0,980
8242433,1,0,980
8237819,1,0,980
8237820,1,0,980
8239569,1,0,980
8236877,1,0,980
8235653,1,0,980
8238211,0,0,980
8241772,1,0,980
8240362,0,0,980
8236978,1,0,980
8241904,0,0,980
8238196,0,0,980
8234404,1,0,980
8235839,1,0,980
8237833,0,6,647
8242606,1,0,980
8235857,1,0,980
8237451,1,23,920
8238173,1,0,980
8235118,0,0,980
8242061,0,0,980
8236878,0,0,980
8236878,1,0,980
8237684,1,0,980
8240883,1,0,980
8242790,1,0,980
8239778,1,3,236
8241904,1,0,980
8241395,0,0,980
8234404,0,0,980
8235839,0,0,980
8348789,1,0,980
8241757,1,0,980
8234082,1,17,652
8240146,1,0,980
8241012,0,0,980
8242473,1,0,980
8238242,1,0,1002
8234148,0,13,637
8234148,1,20,637
8241142,0,0,980
8240365,1,0,980
8239669,1,0,980
8240882,1,0,980
8242984,1,0,980
8236977,0,0,980
8236977,1,0,980
8236978,0,0,980
8241395,1,0,980
8351379,1,0,980
8234450,0,0,980
8235855,1,0,980
8235856,1,0,980
8235858,1,0,980
8235859,1,0,980
8235860,1,0,980
8242657,1,0,980
8234243,1,0,980
8236394,1,0,980
8237125,0,7,1038
8239481,1,0,980
8234063,1,0,980
8236398,1,0,980
8236633,1,0,980
8238284,1,0,980
8239593,0,0,980
8236436,0,4,647
8234829,1,10,1132
8234267,1,2,1423
8242372,0,1,1423
8238014,1,13,652
8237815,1,0,980
8236330,1,0,980
8234661,0,0,980
8242806,1,0,1033
8239796,1,0,980
8234180,1,0,1002
8234180,0,0,1002
8238850,0,0,980
8238470,1,3,1140
8241309,0,0,980
8239641,1,0,980
8238850,1,0,980
8238849,0,0,980
8239677,1,1,1423
8237222,0,30,809
8237222,1,0,980
8236007,1,0,980
8238849,1,0,980
8239540,0,2,1423
8234848,1,1,1423
8237637,1,1,1423
8239930,0,0,980
8242372,1,1,1423
8241186,1,0,980
8238927,1,0,980
8238927,0,0,980
8236438,0,3,647
8235600,1,3,637
8237680,1,0,980
8240728,1,6,1038
8235112,1,6,1200
8234235,0,3,1055
8241325,1,6,733
8240503,1,4,632
8236906,1,0,980
8235062,1,0,980
8239366,1,0,980
8235377,1,4,732
8235808,0,30,799
8235808,1,49,799
8238240,1,18,731
8235532,0,14,735
8239606,0,24,1423
8239607,0,4,1423
8238350,1,12,733
8238351,1,3,733
8241826,1,9,1052
8235181,1,17,1438
8239883,1,2,1436
8235001,1,6,236
8239081,0,10,653
8239606,1,12,1423
8239363,1,7,1033
8240974,0,0,1423
8241309,1,78,202
8237223,0,0,980
8238369,1,3,286
8234031,0,6,1165
8242133,1,12,653
8236436,1,0,647
8234030,0,9,647
8235034,0,5,652
8832161,1,0,2319
8234083,0,10,2319
8235996,1,0,2319
8589592,0,0,2319
8590674,0,10,1423
8239133,1,4,271
8589592,1,0,2319
8240253,0,15,1052
8590674,1,0,1423
8237277,1,10,637
8592303,0,10,647
8594097,1,22,271
8594097,0,22,271
8239192,0,0,980
8593713,1,0,980
8239192,1,0,980
8235152,1,0,980
8235152,0,0,980
8235153,0,6,637
8235153,1,3,637
8240316,1,0,980
8237529,0,0,980
8234599,1,0,980
8234599,0,0,980
8241937,1,0,637
8234195,1,3,637
8593713,0,0,980
8589541,0,0,980
8589541,1,0,980
8234133,0,22,271
8237741,1,7,637
8237741,0,3,637
8240974,1,0,1423
8242760,0,0,980
8237414,1,4,637
8239298,0,15,637
8242815,0,8,637
8237529,1,0,980
8241936,1,15,637
8239009,0,18,637
8239009,1,0,980
8593952,1,0,980
8593952,0,0,980
8597319,0,0,980
8597441,1,0,980
8242777,1,0,1555
8234153,1,0,980
8239879,1,0,1555
8239879,0,8,271
8239956,0,0,980
8240799,0,12,637
8240799,1,12,637
8241709,0,12,271
8240495,0,15,637
8241854,0,0,980
8241854,1,0,980
8238070,0,60,271
8240762,1,0,1555
8590721,1,0,980
8590721,0,0,980
8596305,0,0,980
8594175,1,0,980
8239136,1,0,980
8239136,0,0,980
8239135,0,0,980
8240226,1,19,271
8239472,0,0,1423
8239472,1,0,1423
8239916,0,0,1423
8242832,1,0,1423
8242832,0,0,1423
8234083,1,0,2319
8235537,1,0,980
8242760,1,18,271
8239298,1,20,637
8242828,1,0,980
8242827,0,0,980
8242827,1,0,980
8240042,0,0,980
8242815,1,9,637
8240043,0,26,637
8240043,1,2,637
8597179,1,4,637
8591214,0,0,980
8235154,1,3,637
8235154,0,1,637
8240316,0,0,980
8236880,0,4,637
8237414,0,6,637
8242828,0,0,980
8240042,1,5,637
8597179,0,0,980
8591214,1,0,980
8236880,1,4,637
8241937,0,13,637
8241936,0,6,637
8234195,0,3,637
8238229,0,4,637
8238229,1,4,637
8242480,1,18,637
8597319,1,0,980
8595213,1,0,980
8236549,1,13,637
8236549,0,14,637
8242777,0,0,1555
8242480,0,7,637
8242481,1,0,1555
8242481,0,8,637
8597441,0,0,980
8595213,0,0,980
8591995,0,0,980
8591995,1,0,980
8234153,0,0,980
8241709,1,12,271
8240495,1,10,637
8594175,0,92,637
8598836,0,0,980
8240931,0,6,637
8240931,1,0,980
8240932,1,0,980
8240932,0,10,637
8239956,1,0,980
8237616,1,8,271
8237616,0,10,271
8240762,0,0,1555
8596305,1,0,980
8598836,1,0,980
8239134,0,18,271
8239134,1,23,271
8239133,0,0,980
8235204,0,28,271
8235204,1,54,271
8239917,0,0,1423
8242869,0,0,1423
8242869,1,0,1423
8591449,0,7,637
8591449,1,120,637
8239135,1,20,271
8240432,1,0,980
8240432,0,0,980
8240226,0,19,271
8239917,1,0,1423
8239916,1,0,1423
8591314,0,0,1423
8591314,1,0,1423
8240960,1,0,980
8234637,1,0,980
8234637,0,0,980
8832161,0,24,271
8237394,1,0,980
8593081,1,0,1423
8234418,1,58,271
8240988,1,0,1423
8241841,0,0,1423
8241841,1,0,1423
8240782,1,0,980
8241577,0,7,637
8240960,0,0,980
8234332,1,50,271
8237394,0,0,980
8240988,0,0,1423
8239439,0,0,980
8236374,0,0,980
8236374,1,0,980
8242440,0,0,980
8242440,1,0,980
8234332,0,50,271
8593081,0,0,1423
8234418,0,50,271
8241842,1,0,1423
8241842,0,0,1423
8241840,0,0,1423
8241840,1,0,1423
8238373,0,0,1423
8238373,1,0,1423
8239440,0,0,980
8241578,1,8,637
8242544,1,0,980
8240782,0,15,637
8241577,1,7,637
8235991,1,0,980
8241578,0,8,637
8242544,0,0,980
8239439,1,0,980
8239438,1,0,980
8235991,0,0,980
8239438,0,0,980
8235992,1,0,980
8235992,0,0,980
8591624,0,0,980
8591624,1,0,980
8234963,0,0,980
8240500,1,0,980
8237805,1,0,980
8239062,1,0,980
8237773,0,0,980
8234962,1,0,980
8234962,0,0,980
8234963,1,0,980
8240501,1,0,980
8240501,0,0,980
8235777,1,18,271
8235778,1,18,271
8235778,0,18,271
8237773,1,0,980
8240500,0,0,980
8237805,0,0,980
8239597,1,0,980
8238741,1,14,271
8234780,1,0,980
8239062,0,0,980
8239597,0,0,980
8238741,0,16,271
8235777,0,18,271
8234086,0,0,980
8238512,1,20,271
8242028,0,14,271
8234086,1,0,980
8241183,0,0,980
8238513,1,20,271
8242027,0,8,271
8242028,1,14,271
8240149,0,9,271
8235610,0,0,637
8237120,1,0,980
8242017,1,18,637
8235664,0,21,637
8240149,1,10,271
8237561,0,80,637
8237561,1,80,637
8237141,0,40,637
8237141,1,40,637
8234699,0,25,637
8594986,0,40,637
8241614,0,0,980
8241614,1,0,980
8234699,1,40,637
8598797,1,40,637
8590962,0,40,637
8234168,1,11,637
8242933,1,0,980
8235478,0,14,637
8594986,1,40,637
8598797,0,40,637
8590962,1,40,637
8234168,0,15,637
8242933,0,0,980
8237120,0,0,980
8242017,0,6,637
8235478,1,16,637
8597352,1,8,686
8235664,1,0,980
8242056,0,0,980
8235537,0,21,1138
8760555,1,0,980
8234275,1,5,671
8234812,1,14,653
8235033,1,11,790
8240816,1,15,652
8240816,0,8,652
8237325,1,7,686
8237326,1,5,783
8234029,0,10,821
8236826,0,26,652
8236826,1,26,652
8235366,1,12,647
8243000,0,4,669
8239124,1,2,653
8235597,1,17,669
8235597,0,5,669
8234894,0,41,652
8234892,0,18,652
8234892,1,18,652
8237590,1,4,671
8237591,1,5,686
8235812,1,8,686
8236625,1,12,652
8242559,0,16,652
8238221,1,7,647
8240509,1,8,652
8240302,1,0,980
8241857,1,30,652
8234068,1,16,686
8237886,1,7,652
8242757,0,3,669
8240040,1,3,686
8242560,0,2,652
8235810,1,7,686
8234076,0,1,669
8236625,0,0,980
8235779,0,0,980
8242720,1,10,809
8240046,1,13,653
8239244,0,11,631
8242426,1,11,647
8242767,1,18,698
8239383,1,4,653
8242721,1,16,652
8237517,1,22,652
8241478,1,5,652
8236539,1,12,652
8235367,1,9,647
8242153,1,16,686
8242552,0,28,631
8235977,0,34,695
8242515,0,31,630
8347660,0,31,634
8236703,1,9,632
8239314,1,10,271
8242288,1,4,669
8237208,0,0,980
8242424,1,12,647
8239443,1,0,980
8239443,0,9,686
8236618,0,0,980
8235995,1,0,980
8236626,1,9,652
8235779,1,0,980
8237517,0,0,980
8236471,0,6,653
8234030,1,5,647
8238992,1,24,669
8238992,0,22,669
8237871,0,8,686
8239004,0,2,697
8242515,1,0,980
8242357,1,5,630
8242356,1,3,630
8238406,1,3,695
8240812,1,14,271
8237299,1,8,686
8238657,1,4,669
8235028,1,5,653
8242561,0,6,652
8235811,1,6,686
8234075,1,1,669
8236472,1,12,653
8240047,1,10,653
8240047,0,10,653
8239124,0,2,650
8236827,1,6,647
8237872,0,0,980
8242759,1,4,669
8242552,1,0,980
8347660,1,0,980
8242357,0,0,980
8239245,0,1,630
8240900,0,7,631
8243043,1,14,634
8240508,1,0,980
8240040,0,1,686
8238221,0,0,980
8234925,1,4,647
8236618,1,0,980
8235995,0,0,980
8237037,1,0,980
8242560,1,2,652
8240395,1,4,647
8234076,1,1,669
8234075,0,2,647
8241864,1,0,980
8241479,1,4,652
8236472,0,10,653
8238996,0,10,669
8240564,1,7,271
8242757,1,4,669
8234694,1,0,980
8234277,0,0,980
8236460,1,6,695
8238923,0,6,647
8239271,1,7,631
8241338,1,6,630
8241598,1,6,630
8241389,0,8,236
8236331,1,0,980
8241387,0,5,236
8236331,0,2,286
8240919,1,8,236
8241281,1,0,980
8238901,0,3,286
8241406,0,0,980
8242400,0,1,216
8242758,0,1,681
8239080,0,12,650
8240156,1,5,686
8238163,1,2,780
8239228,0,3,792
8241496,1,4,236
8242104,1,9,345
8238989,1,15,653
8242744,0,6,681
8235690,1,4,1136
8238749,1,11,345
8234694,0,4,686
8234277,1,6,686
8236043,0,7,647
8238924,1,10,647
8236329,1,3,286
8241387,1,3,236
8236329,0,2,286
8241281,0,0,980
8242674,1,3,286
8238900,0,7,286
8235077,0,5,647
8236628,1,0,980
8241932,0,2,652
8237809,1,8,669
8239587,1,7,652
8240370,1,0,980
8237106,0,13,286
8239179,0,8,231
8242682,1,0,980
8242449,0,7,652
8238417,0,9,790
8241416,1,2,630
8234276,1,2,671
8236043,1,7,647
8236382,0,12,647
8236460,0,6,695
8241338,0,8,630
8239271,0,7,631
8238901,1,0,980
8240411,1,8,231
8241623,1,8,236
8241406,1,0,980
8234027,0,0,980
8242154,0,8,686
8242400,1,0,980
8236437,0,4,647
8236379,1,7,653
8235077,1,5,647
8236380,0,19,653
8241857,0,0,980
8241439,1,5,652
8235891,0,0,980
8242718,1,0,980
8238190,0,0,980
8236874,0,0,809
8237223,1,33,809
8236873,0,33,809
8242162,1,5,652
8238638,1,11,686
8236801,1,3,688
8236802,1,18,686
8237809,0,5,669
8234898,0,5,669
8235096,1,0,980
8234319,1,2,345
8235096,0,4,345
8240370,0,2,216
8235000,1,4,236
8240692,1,6,231
8237664,1,12,653
8236032,0,22,669
8236032,1,10,669
8242450,1,12,652
8234333,0,9,652
8237323,1,2,653
8238417,1,6,652
8241495,1,8,286
8241861,0,7,652
8242449,1,7,652
8237125,1,9,653
8234295,0,2,686
8234294,0,6,686
8237072,0,9,791
8236881,1,11,647
8240252,1,6,669
8234395,1,1,650
8241355,1,16,653
8237883,1,6,652
8238476,1,0,980
8238477,1,14,652
8238477,0,14,652
8237884,0,4,652
8236923,1,2,653
8242466,1,8,653
8242468,0,15,816
8234278,0,2,202
8236578,1,0,980
8241283,1,16,669
8242468,1,8,653
8235468,1,0,980
8240972,0,18,669
8241849,1,10,286
8241724,0,8,695
8242087,1,3,686
8234298,0,15,647
8237611,1,19,730
8237618,1,21,797
8242370,0,3,796
8236522,1,2,796
8242370,1,4,735
8242287,0,8,797
8234190,1,2,690
8240193,1,8,647
8240364,1,0,980
8238083,0,10,634
8238084,1,12,634
8240254,1,8,669
8240253,1,31,630
8237071,1,10,653
8237079,1,8,1032
8235442,1,4,681
8235636,1,23,653
8242613,0,1,795
8234169,1,1,678
8237884,1,4,652
8238476,0,0,980
8234811,0,11,653
8239779,1,6,236
8240697,1,0,980
8241539,1,7,686
8237878,0,9,701
8237030,1,0,980
8241847,1,10,286
8239342,0,5,632
8239050,1,9,695
8238871,1,0,980
8240364,0,0,980
8238084,0,12,634
8235545,0,7,652
8237657,0,2,1032
8241274,1,3,1032
8235611,0,0,980
8237079,0,7,686
8238306,1,10,653
8239982,1,2,671
8238871,0,0,980
8238083,1,11,634
8240254,0,4,669
8237071,0,17,653
8234526,1,6,634
8236124,0,10,630
8236124,1,7,630
8237885,1,19,652
8235894,1,3,697
8236923,0,3,653
8242467,1,10,653
8235252,1,15,669
8235251,1,3,669
8241036,0,29,730
8241036,1,22,730
8241037,1,9,797
8241037,0,13,730
8235680,1,3,732
8235680,0,3,732
8241213,0,9,653
8239029,0,2,690
8239362,1,1,738
8239364,1,3,787
8239365,1,14,787
8235271,1,14,787
8242849,1,4,787
8234234,1,18,787
8239412,0,20,690
8241413,1,34,733
8234190,0,0,980
8238306,0,14,653
8237674,1,8,216
8238750,1,9,345
8234298,1,0,980
8241294,1,9,631
8241413,0,34,735
8240200,1,5,737
8235377,0,13,732
8236598,1,3,735
8236177,1,9,630
8237611,0,0,980
8241213,1,7,653
8239464,1,2,738
8239038,1,1,738
8241721,1,74,732
8240200,0,2,737
8242848,1,1,735
8234618,0,21,652
8236646,1,9,647
8234288,1,4,231
8234288,0,5,231
8240841,1,7,690
8239797,1,4,632
8242070,1,1,681
8242071,1,9,669
8234744,0,25,701
8241325,0,4,733
8241324,0,2,690
8239327,1,6,686
8240312,1,7,686
8238214,0,28,652
8239039,1,1,677
8237941,0,1,677
8242421,1,15,653
8234669,0,0,980
8242951,0,48,698
8238971,1,3,653
8239652,1,11,686
8240841,0,7,690
8234785,1,9,632
8234785,0,10,632
8242888,1,0,980
8238212,0,5,652
8237231,1,10,632
8234583,1,12,733
8234744,1,10,735
8237968,0,2,632
8237968,1,2,690
8235115,1,1,632
8235115,0,2,632
8239764,1,13,286
8237520,1,0,980
8234403,1,0,980
8235023,0,0,980
8239660,1,0,980
8238562,1,3,634
8238972,1,6,653
8239798,0,6,632
8239797,0,11,632
8234467,1,0,980
8242618,1,5,647
8234618,1,13,652
8236739,0,8,652
8242807,1,2,679
8241364,1,9,653
8236004,1,0,980
8241541,1,0,980
8241541,0,4,650
8237051,1,11,652
8241202,0,41,783
8242072,1,8,669
8242072,0,5,652
8235959,0,9,647
8238734,1,2,647
8234598,1,6,647
8237941,1,5,647
8234669,1,1,653
8242098,1,40,653
8242421,0,12,653
8235023,1,2,648
8240702,0,16,632
8234403,0,40,1651
8236738,0,3,697
8242807,0,7,647
8237155,0,0,980
8237156,0,8,686
8237588,0,5,231
8236741,0,6,652
8240842,1,0,980
8241610,1,13,216
8239347,0,23,669
8241011,1,13,653
8241025,1,0,980
8241097,0,24,286
8241097,1,0,980
8241201,1,10,686
8236004,0,0,980
8243022,0,22,701
8236647,0,21,647
8236646,0,10,647
8241202,1,21,686
8242071,0,8,669
8235758,1,9,216
8235757,1,6,216
8237170,0,5,630
8239170,1,6,630
8243051,0,10,669
8239346,0,7,669
8243051,1,11,669
8237170,1,2,669
8235959,1,3,647
8238734,0,3,653
8241012,1,2,669
8241011,0,7,653
8241025,0,6,671
8238353,1,8,669
8241205,1,0,980
8238842,1,0,980
8234605,0,13,653
8239633,0,3,634
8239525,0,7,647
8234609,0,6,653
8239663,1,15,652
8239666,0,3,652
8239664,0,4,652
8239663,0,2,652
8242888,0,4,669
8236902,0,12,653
8237231,0,5,632
8239198,1,0,690
8239259,0,4,652
8239131,0,12,652
8234478,0,28,632
8236600,1,2,657
8235917,1,4,726
8235918,1,0,980
8239507,1,0,980
8236494,1,5,686
8238223,1,5,652
8242013,0,6,697
8240332,0,9,690
8239525,1,7,647
8239583,1,9,653
8239585,1,9,653
8239585,0,9,653
8235553,1,3,669
8241833,1,14,631
8236231,0,7,632
8242013,1,5,652
8239485,1,14,647
8237160,1,0,980
8242330,1,9,632
8241089,0,0,980
8234605,1,7,653
8240406,1,7,634
8234611,0,4,653
8240314,0,18,669
8239147,1,4,669
8235553,0,4,669
8237389,1,1,690
8238483,0,12,647
8236494,0,5,686
8239143,1,8,686
8239131,1,8,652
8237389,0,1,690
8235255,1,4,345
8238857,1,8,345
8238483,1,10,647
8237197,1,2,216
8236495,1,0,980
8239258,0,10,652
8243062,1,9,649
8234033,1,0,980
8234889,0,11,671
8235527,1,6,216
8236495,0,0,980
8238493,1,28,686
8238224,1,3,652
8234066,1,7,652
8242012,0,8,697
8242010,1,1,697
8242010,0,3,652
8242330,0,8,630
8241089,1,4,630
8234038,1,6,686
8239489,0,7,647
8238547,1,12,652
8242301,0,2,697
8242300,1,2,692
8239490,0,9,647
8242302,0,4,652
8242301,1,4,652
8239141,1,11,686
8239487,0,8,647
8236669,0,10,630
8236669,1,10,630
8234761,0,0,980
8238836,0,0,980
8237671,1,3,686
8236282,1,6,686
8242394,1,10,686
8236593,0,12,686
8236593,1,13,686
8239430,1,6,695
8237859,0,0,980
8237859,1,13,695
8240475,1,3,695
8236638,1,4,690
8236638,0,0,980
8242616,1,6,701
8236831,0,8,669
8236831,1,9,669
8235230,0,12,632
8235230,1,8,632
8239517,1,1,686
8236876,1,0,980
8239149,0,7,686
8241689,1,0,980
8239783,0,14,669
8241866,1,10,652
8243038,0,2,652
8243038,1,2,652
8238287,1,0,980
8237969,0,0,980
8235868,0,7,634
8241668,0,6,296
8239516,1,3,686
8234399,1,5,686
8236798,1,16,653
8239515,1,4,686
8238357,0,6,634
8240039,1,6,669
8234399,0,0,980
8239149,1,5,686
8238622,0,12,695
8239396,0,6,634
8242912,0,0,980
8237054,0,5,296
8239589,1,7,671
8240506,1,0,980
8234178,1,0,980
8239932,1,0,980
8239930,1,0,980
8240272,1,4,650
8239150,1,1,671
8239150,0,1,686
8239785,0,3,681
8239784,0,1,681
8237756,1,7,686
8237756,0,10,686
8235773,0,14,686
8238622,1,15,695
8235947,0,15,690
8241866,0,0,980
8235867,0,0,980
8242913,0,19,1039
8241667,0,13,296
8241512,1,0,980
8239591,1,2,671
8238277,1,0,980
8238868,1,0,980
8242809,1,22,676
8242809,0,6,675
8240480,1,0,980
8240480,0,0,980
8240506,0,0,980
8239126,0,3,1055
8236668,0,10,271
8236668,1,0,980
8234662,0,5,271
8234661,1,6,271
8234662,1,2,271
8241411,1,0,980
8234392,1,0,271
8235642,0,11,271
8239798,1,10,632
8241682,1,4,202
8242890,1,0,980
8243004,1,0,980
8241411,0,0,980
8235078,0,9,647
8240861,0,9,653
8238938,1,12,236
8242984,0,2,670
8241357,1,0,980
8234469,1,6,1052
8242890,0,0,980
8234096,1,0,1028
8234468,1,1,1052
8235642,1,6,271
8235078,1,10,647
8240861,1,9,816
8242048,0,0,980
8234641,0,34,271
8236804,0,0,980
8235301,1,41,271
8242260,1,47,271
8237236,1,0,980
8239206,0,8,271
8242588,1,4,271
8237535,0,4,1028
8235437,1,0,980
8242048,1,0,980
8237535,1,0,980
8242261,0,11,271
8349943,0,0,980
8240434,1,3,1028
8242335,0,0,980
8240435,1,4,647
8237234,1,0,980
8235969,0,7,669
8238579,1,6,653
8234028,1,15,677
8235969,1,5,669
8238130,0,0,980
8239081,1,8,1027
8594164,1,20,271
8594164,0,12,271
8597712,1,4,236
8597866,1,9,686
8592171,1,26,798
8591364,1,11,202
8589562,1,6,202
8593419,1,7,695
8591591,1,0,980
8591591,0,0,980
8590474,1,3,686
8590414,1,11,653
8590414,0,15,653
8592796,1,0,980
8592796,0,0,980
8595164,0,0,647
8594490,1,0,980
8592828,0,0,980
8591294,1,0,980
8595455,1,0,980
8595455,0,0,980
8591107,1,0,980
8597281,0,0,980
8594387,0,0,980
8598746,1,0,980
8598746,0,0,980
8592828,1,0,980
8591799,0,0,980
8593967,1,0,980
8593967,0,0,980
8593991,0,0,980
8592928,0,0,980
8597104,1,0,980
8597104,0,0,980
8591799,1,0,980
8593991,1,0,980
8591391,1,0,980
8591391,0,0,980
8595712,1,2,1035
8597010,1,7,1038
8597010,0,4,1038
8595653,1,11,653
8595653,0,17,653
8589851,1,0,980
8589542,0,25,653
8594310,1,0,980
8591419,1,0,980
8591419,0,0,980
8593881,1,0,980
8593881,0,0,980
8593331,1,10,1029
8592043,1,0,980
8594200,1,9,1035
8593331,0,18,1029
8589767,1,0,980
8589767,0,0,980
8598073,1,0,980
8590128,1,0,980
8594940,1,0,980
8598183,1,0,980
8598183,0,0,980
8590128,0,0,980
8594614,0,0,980
8594613,0,0,980
8591558,1,0,980
8591558,0,0,980
8593753,1,7,1038
8593753,0,9,1038
8591741,1,0,980
8596152,1,0,980
8596152,0,0,980
8596988,0,0,980
8591099,1,7,1035
8591099,0,7,1035
8591100,1,8,1035
8597119,1,5,1044
8597119,0,5,1044
8593322,1,11,1044
8593322,0,16,1044
8591101,0,12,1035
8590200,1,8,1044
8591101,1,13,1035
8591100,0,7,1035
8597709,1,0,980
8594309,1,0,980
8594309,0,0,980
8598393,0,5,1038
8598863,1,4,1056
8597730,0,3,798
8593595,1,0,980
8593596,1,0,980
8590807,0,0,980
8595351,1,0,980
8595350,0,0,980
8595355,1,0,980
8595352,1,0,980
8597407,0,11,634
8597408,1,0,980
8597408,0,4,634
8593594,1,0,980
8593594,0,0,980
8594614,1,5,686
8594613,1,7,686
8598963,1,6,634
8598963,0,2,634
8590807,1,6,1057
8591021,1,0,980
8594954,0,0,980
8595350,1,0,980
8595355,0,0,980
8595352,0,0,980
8595218,1,0,980
8595218,0,0,980
8598759,0,0,980
8597981,0,0,980
8593695,0,2,1149
8592304,0,2,1063
8592570,0,0,980
8590338,0,0,980
8597371,1,0,980
8595592,0,0,980
8593695,1,9,1044
8597169,1,0,980
8597371,0,0,980
8595591,0,0,980
8597928,0,8,686
8589623,1,18,1035
8591960,1,0,980
8594340,1,0,980
8592442,1,22,1063
8598798,1,12,1059
8598798,0,0,980
8594765,1,0,980
8598053,1,0,980
8598096,0,10,647
8592619,0,0,980
8592442,0,35,647
8598814,1,0,980
8592726,0,0,980
8593129,0,13,1043
8595652,1,11,1038
8597640,1,0,980
8590108,1,1,1423
8590834,1,0,980
8598856,1,0,980
8597247,1,0,980
8597640,0,0,980
8597655,1,0,980
8595609,1,0,980
8595609,0,0,980
8595683,1,0,980
8589803,0,0,980
8594103,0,11,1038
8594166,1,0,980
8598408,0,0,980
8590107,1,0,980
8590107,0,0,980
8590108,0,1,1423
8592798,0,0,980
8594914,1,2,202
8590834,0,0,980
8598856,0,0,980
8592759,1,20,1059
8592758,1,16,1059
8592758,0,0,980
8592757,1,23,1059
8592757,0,0,980
8597206,1,0,980
8597206,0,0,980
8597247,0,2,1038
8595386,1,0,980
8595386,0,0,980
8595385,1,0,980
8595385,0,0,980
8593340,0,0,980
8597343,0,0,980
8597655,0,0,980
8595461,0,0,980
8594103,1,9,1038
8594166,0,0,980
8596843,0,6,1038
8593636,1,21,1059
8595461,1,0,980
8597706,0,7,1038
8589575,1,0,980
8589575,0,0,980
8593697,0,24,1038
8597757,1,0,980
8598101,1,9,1044
8596658,0,9,1035
8598588,1,2,1062
8597757,0,0,980
8591674,0,6,1045
8591673,0,0,980
8596185,1,0,980
8596185,0,0,980
8593978,1,11,1029
8593977,1,0,980
8598101,0,0,980
8594317,1,0,980
8594317,0,0,980
8590335,1,0,980
8590335,0,0,980
8598300,1,12,1038
8598300,0,12,1038
8592615,0,0,980
8598587,1,34,1062
8598605,0,0,980
8595192,1,0,980
8593195,1,0,980
8593635,1,15,1059
8598393,1,0,980
8593459,1,0,980
8591786,1,0,980
8591786,0,0,980
8594094,1,0,980
8594094,0,0,980
8593959,1,22,1052
8593140,1,0,980
8593959,0,11,1052
8595377,0,17,1029
8591182,1,16,653
8593798,1,0,980
8589794,0,0,980
8595842,1,0,980
8595842,0,0,980
